name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;366;0;413;3147;1117;3147;1093;0
header;246;187;246;229;1881;229;1881;187
A;523;159;523;159;528;159;528;159
A;1054;251;1054;278;1076;278;1076;251
A;926;388;926;388;926;388;926;388
A;493;535;493;542;498;542;498;535
B;1062;925;1062;952;1083;952;1083;925
A;617;1160;617;1162;617;1162;617;1160
A;463;1537;463;1561;477;1561;477;1537
C;1065;1600;1065;1628;1087;1628;1087;1600
A;696;2005;696;2012;702;2012;702;2005
D;1073;2269;1073;2295;1094;2295;1094;2269
A;432;2318;432;2343;446;2343;446;2318
A;719;3032;719;3032;721;3032;721;3032
