name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1025;0;1072;3157;1895;3157;1871;0
header;679;195;679;234;1871;234;1871;195
A;1322;185;1322;187;1323;187;1323;185
A;1056;254;1056;282;1079;282;1079;254
A;1076;353;1076;353;1077;353;1077;353
A;1266;674;1266;681;1270;681;1270;674
A;1474;720;1474;735;1482;735;1482;720
A;1818;807;1818;814;1825;814;1825;807
A;1650;900;1650;915;1658;915;1658;900
B;1061;926;1061;953;1082;953;1082;926
A;1438;946;1438;960;1446;960;1446;946
A;1418;989;1418;1004;1426;1004;1426;989
A;1741;1289;1741;1289;1741;1289;1741;1289
C;1065;1605;1065;1631;1084;1631;1084;1605
B;1396;1673;1396;1689;1404;1689;1404;1673
A;1242;1929;1242;1931;1243;1931;1243;1929
A;1203;1990;1203;1995;1210;1995;1210;1990
A;1287;2083;1287;2090;1293;2090;1293;2083
D;1075;2271;1075;2297;1096;2297;1096;2271
B;1487;2397;1487;2415;1501;2415;1501;2397
A;1730;2535;1730;2541;1735;2541;1735;2535
