name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;494;0;850;3155;1020;3155;1020;0
header;174;145;174;189;1807;189;1807;145
A;981;206;981;233;1002;233;1002;206
A;666;537;666;542;672;542;672;537
A;577;696;577;697;579;697;579;696
A;580;709;580;709;583;709;583;709
B;805;742;805;787;834;787;834;742
C;739;746;739;787;768;787;768;746
B;885;748;885;789;913;789;913;748
B;991;924;991;951;1012;951;1012;924
B;984;986;984;1012;1005;1012;1005;986
A;873;1068;873;1068;874;1068;874;1068
A;887;1632;887;1648;895;1648;895;1632
C;980;1660;980;1688;1002;1688;1002;1660
D;979;2337;979;2366;1001;2366;1001;2337
A;1004;2448;1004;2449;1004;2449;1004;2448
