name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;855;0;903;3161;1379;3161;1046;0
header;262;160;262;201;1893;201;1893;160
A;885;732;885;747;893;747;893;732
B;1076;904;1076;930;1096;930;1096;904
A;1049;1144;1049;1159;1057;1159;1057;1144
C;1075;1577;1075;1606;1096;1606;1096;1577
A;1118;1971;1118;1987;1126;1987;1126;1971
D;965;2060;965;2077;974;2077;974;2060
D;1082;2247;1082;2275;1103;2275;1103;2247
A;1073;2304;1073;2304;1073;2304;1073;2304
B;890;2729;890;2745;913;2745;913;2729
A;1072;2897;1072;2901;1077;2901;1077;2897
A;906;2964;906;2966;911;2966;911;2964
